日期,开盘,收盘,最高,最低,成交量,成交额
2020-08-10,177.8983048400,176.7653039600,179.2888059200,174.1903019600,19152100,3941811351.9300
2020-08-11,177.6751380000,179.3918060000,183.1255589000,177.6751380000,25009077,5285963734.0600
2020-08-12,178.4648052800,177.2202209800,180.1471399200,174.2761353600,18024993,3701984354.9500
2020-08-13,178.5334720000,177.5893046000,180.2501400000,176.3876370000,12320969,2555092632.7700
2020-08-14,177.0743042000,182.7393086000,183.0826422000,177.0056374800,24431491,5144549732.0900
2020-08-17,184.1126430000,188.8248966600,190.5501480000,184.1126430000,31515599,6913069145.2000
2020-08-18,188.8248966600,189.3227303800,191.4084820000,187.2198120800,19038249,4208955657.7100
2020-08-19,189.2368969800,190.7218148000,193.9491506400,186.4902281800,23847268,5300628768.7700
2020-08-20,188.8334800000,185.7778109600,189.6231472800,185.4001440000,18490663,4022580052.9800
2020-08-21,188.8334800000,187.4601456000,189.6746473200,185.7778109600,15731861,3438178399.9500
2020-08-24,188.8163133200,193.1251500000,194.2409842000,188.1382294600,23152218,5170962343.5000
2020-08-25,193.9834840000,202.2234904000,203.2105745000,193.9749006600,28547871,6659413393.1800
2020-08-26,202.0518236000,203.1247411000,205.8885765800,199.3051548000,26209992,6176301738.0100
2020-08-27,205.1246593200,204.3521587200,205.1246593200,198.3953207600,21348858,5024119736.0900
2020-08-28,202.5496573200,206.4293270000,210.1716632400,200.1634888000,32724152,7823482204.5500
2020-08-31,207.7168280000,206.0001600000,211.7509978000,206.0001600000,31571514,7691010330.7200
2020-09-01,203.8371583200,202.7728241600,205.8284932000,200.0776554000,30087024,7091377402.8100
2020-09-02,201.8801568000,201.7084900000,205.8113265200,200.6784892000,19633125,4642766180.0700
2020-09-03,202.0518236000,204.8328257600,208.5751620000,201.8715734600,27569574,6599198582.2100
2020-09-04,200.8501560000,197.6056534800,200.8501560000,194.2152341800,37092062,8495154315.0400
2020-09-07,196.8589029000,194.7474012600,200.3780723000,193.2109834000,23622659,5428172452.0600
2020-09-08,194.9619847600,190.4900646200,196.8589029000,186.7734784000,35708526,7906064618.8200
2020-09-09,187.8120625400,186.2584780000,189.3999804400,185.4001440000,22706135,4950173117.7300
2020-09-10,188.8334800000,191.5801488000,193.7774838400,188.7991466400,23154133,5168118227.5500
2020-09-11,190.0780643000,195.5971519200,195.5971519200,188.9879801200,20470064,4597798171.2500
2020-09-14,196.6271527200,197.4854867200,198.6528209600,192.4213161200,20749216,4747190668.9900
2020-09-15,197.4168200000,197.7000702200,198.6184876000,195.7001520000,12036547,2765306525.5600
2020-09-16,198.0519871600,194.0006506800,199.2965714600,193.1251500000,18453747,4206118388.0900
2020-09-17,190.6016480400,191.1080651000,193.9834840000,187.8893126000,22801632,5066620919.7900
2020-09-18,191.1080651000,197.0048196800,197.0048196800,189.5373138800,19015650,4291299127.9400
2020-09-21,195.7001520000,193.0393166000,197.0305697000,192.6702329800,13028469,2942680885.2900
2020-09-22,190.9449816400,191.3226486000,194.6444011800,190.5501480000,12091370,2711926528.1800
2020-09-23,185.9151444000,188.2498128800,190.1123976600,182.3616416400,25179488,5469429699.2800
2020-09-24,187.1854787200,185.6576442000,190.0093975800,185.2971439200,16365237,3569684235.5100
2020-09-25,186.2670613400,186.4301448000,188.3528129600,185.7177275800,11251653,2449369664.9800
2020-09-28,187.4086455600,188.9450634200,191.2797319000,187.1168120000,15264425,3363291339.0100
2020-09-29,190.5501480000,188.6017298200,191.2368152000,187.7777291800,9972097,2199769865.1900
2020-09-30,189.6918140000,189.6918140000,193.1251500000,188.9193134000,16234185,3608733491.7000
2020-10-09,193.1251500000,195.3310683800,197.0305697000,191.6573988600,20893388,4736861700.7800
2020-10-12,196.5584860000,207.5022445000,207.7254113400,196.5584860000,32455704,7713734277.5800
