日期,开盘,收盘,最高,最低,成交量,成交额
2020-06-24,22.9999257000,23.1940179000,23.6339602200,22.8899401200,19668098,1414432114.0500
2020-06-29,23.1293205000,22.8381822000,23.4301634100,22.7411361000,17337630,1233307830.7500
2020-06-30,23.1002066700,23.2263666000,23.5660279500,22.9255236900,16983101,1223207515.8000
2020-07-01,23.6824832700,23.4431028900,24.4070941500,22.9772816100,23509322,1726221255.5200
2020-07-02,23.4948608100,23.3363521800,24.1353650700,23.2263666000,21407418,1559734669.1300
2020-07-03,23.7115971000,25.6686934500,25.6686934500,23.6889530100,45538812,3497719615.7000
2020-07-06,25.6622237100,26.1700983000,26.3933043300,25.0411286700,46122416,3661516239.9000
2020-07-07,27.4187581200,26.8494210000,28.6285995000,26.8494210000,46670587,3978641289.7900
2020-07-08,26.5065247800,26.7685492500,27.2634843600,26.4806458200,31915588,2647763129.4600
2020-07-09,26.7685492500,27.3217120200,27.9169281000,26.3512510200,32797352,2764110590.9000
2020-07-10,27.3249468900,28.7903430000,29.8772593200,26.8655953500,39602931,3495161210.7600
2020-07-13,29.9548962000,31.6693773000,31.6693773000,29.8546152300,57987128,5536512876.4400
2020-07-14,31.6693773000,31.2326698500,31.6726121700,29.3014524600,53638869,5075817585.6700
2020-07-15,31.3782390000,30.5695215000,31.4720502300,29.9840100300,38869586,3699030985.0200
2020-07-16,30.5371728000,27.5125693500,30.8930085000,27.5125693500,56046663,4984540817.6500
2020-07-17,26.8558907400,26.3933043300,27.6128503200,25.9016040900,43096874,3549101616.6000
2020-07-20,27.0758619000,28.1983617900,28.8873891000,26.3997740700,43173031,3684539642.1700
2020-07-21,29.0814813000,28.4959698300,29.5440677100,28.3633401600,31722234,2834375732.0800
2020-07-22,27.8198820000,28.2048315300,28.9456167600,27.6581385000,26954483,2367987141.1000
2020-07-23,27.8392912200,28.7871081300,28.7903430000,27.6840174600,32728656,2869841089.1300
2020-07-24,28.3956888600,26.8494210000,28.5121441800,26.6876775000,38817374,3298033865.2100
2020-07-27,27.0111645000,27.0176342400,27.5610924000,26.6229801000,20882846,1753284470.4500
2020-07-28,27.8134122600,27.1437941700,28.0333834200,26.8494210000,21644067,1829407614.8100
2020-07-29,26.9497019700,28.1207249100,28.3051125000,26.6941472400,28797550,2464892396.7100
2020-07-30,28.1498387400,27.4963950000,28.3471658100,27.2699541000,22449269,1917850499.3500
2020-07-31,27.4834555200,27.6225549300,28.0333834200,26.9982250200,25812289,2201963263.8000
2020-08-03,27.6290246700,27.8748747900,27.9816255000,27.3023028000,28030360,2394349093.0200
2020-08-04,28.1271946500,28.7903430000,29.4373170000,28.1045505600,38395587,3414415346.4000
2020-08-05,28.7903430000,28.5153790500,28.7903430000,28.0075044600,19022684,1667411299.2300
2020-08-06,28.7288804700,28.7030015100,28.9844352000,28.1433690000,20533266,1815887526.9400
2020-08-07,28.3374612000,27.6193200600,28.7127061200,27.1114454700,24597416,2120266841.3200
2020-08-10,27.1049757300,26.5194642600,27.2861284500,25.8789600000,33653884,2752165156.4900
2020-08-11,26.4935853000,26.2024470000,26.9141184000,26.1862726500,19417260,1596334584.3800
2020-08-12,26.2606746600,26.5194642600,26.5194642600,25.3775551500,22097173,1768144489.0400
2020-08-13,27.0111645000,26.4612366000,27.1082106000,26.4127135500,13582779,1119875379.0900
2020-08-14,26.5582827000,26.5032899100,26.7167913300,25.8789600000,12062031,981262741.9200
2020-08-17,26.5906314000,26.8235420400,26.9238230100,26.3091977100,15103194,1246372799.7100
2020-08-18,27.1958852200,26.6034739600,27.3577462200,26.4804596000,16155250,1335564954.3400
2020-08-19,26.3509708000,25.7844573000,26.4286640800,25.7423734400,18735826,1504274090.2500
2020-08-20,25.7812200800,25.4283631000,25.8977600000,25.2826882000,12272430,967851099.1600
2020-08-21,25.8977600000,25.7617967600,26.1049420800,25.5416658000,11190548,893244022.5700
2020-08-24,25.8653878000,26.3639196800,26.6358461600,25.7974061800,17128061,1384872483.5200
2020-08-25,26.2214820000,26.2991752800,26.8300793600,26.0596210000,14510634,1182125999.3400
2020-08-26,26.5452040000,27.0048892400,27.6167238200,26.4416129600,32047153,2691953337.8600
2020-08-27,28.0019530000,27.6523332400,28.3418611000,27.4192534000,25203489,2168640349.3500
2020-08-28,27.5163700000,27.6426215800,27.8595153200,26.8754004400,18647043,1572760241.0000
2020-08-31,28.1702884400,27.5163700000,28.5587548400,27.4775233600,21534690,1864842718.1500
2020-09-01,28.1605767800,30.2680070000,30.2680070000,27.9404458200,39461265,3573272701.8300
2020-09-02,31.0384653600,30.5269846000,31.0773120000,29.6626468600,39704708,3719378787.6800
2020-09-03,30.0672993600,29.9734199800,30.8053855200,29.8309823000,22779495,2129704437.9800
2020-09-04,28.7465136000,29.1349800000,29.3259759800,28.4940104400,22202132,1979126649.3200
2020-09-07,28.9666445600,30.6694222800,31.5628950000,28.9407468000,40998653,3862436332.8900
