,000002,000858,002594,600036,600048,600104,600519,600900,601088,601398,000300,000905,cpi_yoy,m2_yoy
394,19.58233944,199.279269,90.78792404,39.71277156,10.6300308,16.99507882,1446.620205,17.11537737,13.23514752,3.56519856,4837.4034,6894.4042,0.3,8.2
395,20.09053164,198.45598,91.87293544,42.52996132,10.63874394,17.09499644,1433.34846,17.16769131,13.07138304,3.60378296,4894.2384,6941.008,0.3,8.2
396,19.60774905,192.952943,95.13120848,41.28143404,10.2815052,17.0314125,1433.32191651,17.36822808,12.94483776,3.58063232,4862.1394,6947.0564,0.3,8.2
397,19.26895425,178.8530356,92.33608956,40.84124814,10.56032568,16.69532596,1369.644084,17.30719515,12.84806784,3.59606608,4769.2678,6920.0248,0.3,8.2
398,19.32824334,178.5583848,93.8615832,41.52953882,10.38606288,16.72257622,1389.27741877,17.43798,13.16070912,3.57291544,4835.8782,7024.5647,0.3,8.2
399,19.49764074,181.9902,96.598403,41.7776436,10.26407892,16.88607778,1437.93163594,17.30719515,13.2500352,3.57291544,4888.3902,7090.7817,0.3,8.2
400,19.02294756,188.48985,95.9344408,41.16138334,10.01139786,16.85882752,1473.18139066,17.20256727,13.41379968,3.57291544,4898.1572,7153.0043,0.3,8.2
401,18.69156853,179.5376654,91.49723,39.6967648,9.9329796,16.68624254,1411.228885,17.0020305,13.57756416,3.56519856,4801.6094,7118.8442,0.3,8.2
402,18.7184371,178.2464016,93.3271746,40.2970183,9.7587168,17.15858038,1412.14021149,17.02818747,13.51801344,3.58063232,4827.0433,7180.1088,0.3,8.2
403,17.40187717,179.39034,91.32557148,38.7763761,9.4537569,17.60366796,1403.265838,16.64455191,14.09118912,3.53433104,4813.2703,7226.8823,0.3,8.2
404,17.7332562,174.7885878,89.715868,39.18454848,9.92426646,17.54916744,1378.491914,16.86252666,14.88768,3.56519856,4805.6099,7255.3418,0.3,8.2
405,18.64678758,180.0056402,86.2503092,40.64916702,10.57775196,17.85800372,1435.12687383,17.28103818,14.53781952,3.61149984,4869.4587,7193.1,0.1,8.3
406,18.9871228,174.3899426,86.477028,41.2974408,10.83043302,18.04875554,1432.2867204,17.42054202,14.96956224,3.61921672,4869.4113,7307.0084,0.1,8.3
407,18.74530567,178.4283918,82.30216324,41.617576,10.69973592,17.65816848,1467.16486626,17.49029394,14.86534848,3.65008424,4843.0624,7278.6809,0.1,8.3
408,18.40497045,183.2554652,89.9101984,40.9773056,10.49062056,18.1214229,1478.18041461,17.45541798,15.46085568,3.65008424,4933.7262,7355.4013,0.1,8.3
409,18.44079521,183.6974414,89.3757898,42.26584978,10.4993337,19.02068148,1476.702827,17.46413697,15.84049152,3.665518,4992.8294,7498.9255,0.1,8.3
410,18.20793427,180.0143064,87.31588756,41.94571458,10.38606288,18.9389307,1444.9391173,17.72570667,16.23501504,3.68095176,4972.1324,7544.0411,0.1,8.3
411,18.0915038,179.6763246,88.00252164,41.6976098,10.52547312,19.03884832,1445.80620464,17.77802061,17.85777216,3.665518,4970.0133,7617.4505,0.1,8.3
412,18.2706276,185.196694,86.02682924,43.31429256,10.85657244,19.075182,1471.02252014,17.7867396,16.6742016,3.69638552,5013.5219,7607.6749,0.1,8.3
413,19.04085994,180.0749698,84.65032224,43.15422496,11.4577791,18.77542914,1463.431082,17.76930162,17.8279968,3.68095176,4991.6598,7648.7481,0.1,8.3
414,18.02881047,178.2897326,87.19928932,41.6976098,11.31836886,18.55742706,1466.085431,17.51645091,17.23993344,3.63465048,4917.1617,7556.6157,0.1,8.3
415,17.53622002,172.02407,84.5823066,41.1373732,10.99598268,18.35759182,1429.57928442,17.18512929,17.02406208,3.61149984,4867.3187,7592.3059,0.1,8.3
416,17.03467338,170.72414,81.294884,40.5771366,10.69973592,18.17592342,1449.33648881,17.22872424,17.23993344,3.61149984,4807.6978,7446.9353,0.1,8.3
417,17.07945433,175.013909,82.62928608,41.0173225,11.30094258,18.26675762,1491.744138,17.70826869,16.09358208,3.6269336,4855.9402,7395.5645,0.1,8.3
418,17.98402952,168.0636166,80.0641248,39.54470058,11.94571494,18.1214229,1449.00027127,18.62376264,17.70145152,3.57291544,4821.7675,7453.6247,0.1,8.3
419,18.40497045,168.4882604,80.94508928,39.08850792,11.91957552,18.18500684,1446.620205,18.51041577,17.44091712,3.59606608,4853.1957,7502.8391,0.1,8.3
420,18.19897808,173.7746424,81.54427468,39.03248426,11.69303388,17.87617056,1498.822402,18.38834991,16.3020096,3.58063232,4849.4277,7380.3843,0.1,8.3
421,17.74221239,191.1503734,81.78071,39.28859242,11.24866374,17.92158766,1641.272465,18.81558042,16.32434112,3.57291544,4877.3698,7170.5899,0.1,8.3
422,18.87964852,188.0045428,79.95400424,40.35304196,11.87600982,17.73991926,1612.12771298,18.99867921,16.97939904,3.59606608,4883.828,7198.8966,0.1,8.3
423,18.96025423,189.5124616,76.436624,41.26542728,12.03284634,17.4401664,1610.30506,19.28640588,16.50299328,3.61149984,4833.9281,7010.2192,0.1,8.3
424,19.08564089,190.1277618,80.81229684,40.3770521,12.22453542,17.33116536,1619.15289,19.181778,16.86774144,3.59606608,4866.3826,7103.6076,0.1,8.3
425,19.02294756,197.7800164,81.942652,40.76121434,11.8063047,17.7580861,1627.6468068,19.13818305,15.9298176,3.63465048,4929.9409,7091.3356,0.0,8.7
426,19.7931799,197.416036,82.833333,42.417914,12.10255146,17.94883792,1651.99603496,18.85045638,16.68908928,3.65780112,4936.1918,7090.4673,0.0,8.7
427,19.9723037,198.7506308,83.24142684,42.48994442,12.27681426,17.7580861,1655.42014517,18.59760567,16.55510016,3.665518,4883.8369,6952.1903,0.0,8.7
428,19.9723037,207.5468238,87.8373408,42.44192414,12.11997774,18.3939255,1707.5427117,18.17909415,16.01914368,3.64236736,4940.1089,6981.5947,0.0,8.7
429,19.0766847,207.9888,88.40089896,41.90569768,11.762739,18.6664281,1690.820313,18.03087132,15.77349696,3.63465048,4913.6123,7008.3326,0.0,8.7
430,18.88860471,203.0663984,91.76605372,42.66601878,12.0241332,18.91168044,1696.10246751,18.17909415,16.34667264,3.665518,4932.1084,7024.1596,0.0,8.7
431,18.1810657,186.6006184,92.60491328,41.50552868,11.5884762,19.08426542,1592.6094,18.36219294,17.56001856,3.65008424,4874.7753,7068.1048,0.0,8.7
432,18.1810657,189.7637814,92.23892436,42.32187344,11.23123746,19.03884832,1603.38605694,18.58016769,17.46324864,3.64236736,4922.7232,7120.3794,0.0,8.7
433,17.91238,190.6044028,94.1206904,41.9377112,11.11796664,19.05701516,1628.885503,18.30116001,16.35411648,3.6269336,4910.1846,7118.7959,0.0,8.7
434,18.56618187,191.5143538,92.95794684,43.0181675,11.72788644,19.05701516,1631.539852,18.37091193,17.16549504,3.65780112,4928.0156,7098.2542,0.0,8.7
435,19.10355327,195.0154986,97.1652,43.45035002,11.94571494,19.03884832,1681.972483,18.309879,16.10102592,3.65008424,4959.7254,7026.0676,0.0,8.7
436,18.44079521,190.9683832,102.7845874,43.69045142,11.75402586,19.04793174,1657.22510249,18.33603597,16.6369824,3.64236736,4979.5235,7103.9856,0.0,8.7
437,17.66160668,191.2283692,103.32223484,44.2586914,11.3706477,18.82992966,1646.62540215,18.44938284,16.27223424,3.6269336,4963.0984,7102.4335,0.0,8.7
438,17.60786954,187.18992,104.20643816,43.63442776,11.33579514,18.51200996,1609.420277,18.54529173,15.61717632,3.6269336,4898.1644,7048.604,0.0,8.7
439,17.13319147,186.5746198,99.74979432,43.39432636,11.26609002,18.02150528,1615.16251867,18.42322587,14.9993376,3.60378296,4864.138,6950.2768,0.0,8.7
440,16.30922199,187.6318962,100.82832804,43.19424186,10.94370384,18.42117576,1615.68454064,18.52785375,14.80579776,3.60378296,4908.7701,7022.4992,0.0,8.7
441,16.29130961,177.6051028,97.812968,43.31429256,10.6735965,18.13958974,1595.263749,18.64120062,14.95467456,3.65008424,4890.6851,7060.756,0.7,8.5
442,15.79871916,174.4679384,101.66070992,41.8176605,10.65617022,18.36667524,1596.71479312,18.26628405,14.5899264,3.5883492,4839.8457,6985.0998,0.7,8.5
443,16.16592295,172.5700406,98.14009084,41.3774746,11.24866374,18.33942498,1561.641995,18.45810183,14.9621184,3.58063232,4821.1119,7017.8541,0.7,8.5
444,16.17487914,179.2343484,105.2623,41.4174915,10.99598268,18.76634572,1596.3254886,18.36219294,14.99189376,3.5883492,4868.7419,7073.8522,0.7,8.5
445,15.95993058,182.2588522,101.699576,41.26542728,10.66488336,20.64661366,1610.25197302,18.01343334,14.515488,3.59606608,4842.3458,6991.9077,0.7,8.5
446,16.39878389,182.8481538,102.02346,41.0573394,10.96113012,20.90094942,1610.3935383,17.74314465,14.73135936,3.57291544,4848.1795,7026.9715,0.7,8.5
447,16.31817818,180.9242574,103.86635996,40.86525828,10.9349907,20.12885872,1583.77041783,17.73442566,14.4782688,3.58063232,4846.7444,7081.7539,0.7,8.5
448,16.99884862,178.263734,100.48824984,40.52111294,11.762739,19.45668564,1551.90053417,17.56876485,14.20284672,3.56519856,4821.1925,7062.3313,0.7,8.5
449,18.61991901,178.9656962,101.04856916,42.27385316,12.9390129,19.36585144,1565.7119968,17.55132687,14.31450432,3.59606608,4898.6529,7119.8589,0.7,8.5
450,17.69743144,176.660487,99.36113352,41.9377112,12.95643918,19.42035196,1569.41038974,17.41182303,14.23262208,3.5883492,4888.3749,7156.6127,0.7,8.5
451,17.3750086,177.397114,95.52634696,42.36189034,12.62533986,19.20234988,1558.22673262,17.58620283,14.24006592,3.60378296,4882.3777,7098.2129,0.7,8.5
452,17.23170956,183.72344,95.06319284,42.017745,12.55563474,18.73001204,1599.687664,17.43798,14.1060768,3.5883492,4883.3206,7045.9387,0.7,8.5
453,17.42874574,183.2987962,96.1449654,41.48952192,12.47721648,18.85717992,1588.185485,17.49029394,14.16562752,3.5883492,4885.7544,7104.5344,0.7,8.5
454,17.09736671,180.7942644,95.6753336,41.14537658,12.198396,18.74817888,1585.531136,17.47285596,14.2177344,3.58063232,4837.6185,7084.6827,0.7,8.5
455,17.8228181,184.243412,96.13524888,41.88168754,13.08713628,18.78451256,1617.74608503,17.62107879,14.39638656,3.59606608,4890.0575,7169.8759,0.7,8.5
456,17.21379718,187.1639214,100.727924,41.36947122,12.29424054,18.96618096,1640.62657341,17.42926101,14.41871808,3.57291544,4912.399,7255.0736,0.7,8.5
457,17.23170956,186.149976,99.91173632,41.4174915,12.5469216,19.11151568,1677.92902469,17.42054202,14.57503872,3.57291544,4913.3457,7261.3791,0.7,8.5
458,17.2854467,194.4868604,98.2016288,41.40948812,12.6776187,18.7118452,1717.363803,17.25488121,15.00678144,3.58063232,4916.6579,7256.1117,0.7,8.5
459,17.21379718,193.212929,96.517432,41.15337996,12.42493764,18.67551152,1730.66209149,17.25488121,15.11843904,3.57291544,4896.4416,7233.5423,0.7,8.5
460,17.00780481,193.1349332,96.40731144,40.0969338,12.25067484,18.31217472,1717.37265083,17.02818747,14.67925248,3.55748168,4860.1265,7219.8622,0.7,8.5
461,16.53312674,194.7555126,98.60972264,39.87283916,12.1548303,18.24859078,1756.294255,17.02818747,14.56759488,3.53433104,4851.423,7221.8978,0.7,8.5
462,16.35400294,188.92316,98.6874548,39.60872762,12.0676989,18.1214229,1708.31247291,17.02818747,14.54526336,3.53433104,4832.026,7252.7552,0.7,8.5
463,16.54208293,191.1417072,98.88826288,40.00889662,12.27681426,18.33942498,1710.27669117,17.02818747,14.9621184,3.5497648,4843.851,7272.837,0.4,9.0
464,17.04362957,193.039605,100.0153792,40.72920082,12.5904873,18.70276178,1711.170322,17.02818747,15.39386112,3.55748168,4856.163,7229.988,0.4,9.0
465,17.25857813,198.845959,99.3999996,41.0173225,12.84316836,18.63917784,1744.68590204,17.02818747,16.8230784,3.55748168,4901.0175,7301.9173,0.4,9.0
466,17.45561431,201.315826,97.731997,41.47351516,13.12198884,18.3939255,1740.6335959,17.02818747,16.51788096,3.57291544,4892.6209,7240.4558,0.4,9.0
467,17.85864286,202.78908,95.4810032,41.48952192,12.9825786,18.94801412,1730.52052621,17.02818747,16.43599872,3.59606608,4922.1015,7206.8257,0.4,9.0
468,17.74221239,211.45528,97.42106836,41.64958952,12.99129174,19.01159806,1807.611669,17.02818747,16.190352,3.58063232,4995.9298,7302.9905,0.4,9.0
469,18.2706276,217.52162,97.003258,42.52195794,13.27882536,19.79277218,1846.14396865,17.02818747,16.2275712,3.59606608,5078.6901,7320.3177,0.4,9.0
470,18.05567904,214.05514,97.62511528,42.81007962,13.04357058,19.82910586,1849.19647,17.02818747,16.1531328,3.59606608,5055.1172,7306.646,0.4,9.0
471,17.8228181,216.6376676,96.6469856,41.95371796,12.634053,19.73827166,1874.1473506,18.18781314,16.2275712,3.57291544,5083.8007,7353.0306,0.4,9.0
472,17.4645705,216.655,95.0275656,40.9372887,12.18096972,19.32043434,1902.28345,18.90277032,15.81071616,3.56519856,5049.6953,7324.1331,0.4,9.0
473,17.56308859,211.281956,95.0113714,40.817238,12.43365078,19.19326646,1889.011705,19.03355517,15.90748608,3.55748168,5005.8991,7314.2586,0.4,9.0
474,17.72430001,211.02197,92.6956008,40.9773056,12.60791358,19.35676802,1874.84632917,19.19921598,17.0091744,3.56519856,5034.7321,7380.9974,0.4,9.0
475,17.49143907,203.7943592,90.35715832,40.63316026,12.57306102,19.0297649,1814.4244981,19.10330709,16.39877952,3.55748168,4954.7599,7314.5601,0.4,9.0
476,17.51830764,204.52232,87.610622,40.56913322,12.8083158,18.70276178,1821.73280568,18.96380325,16.19779584,3.55748168,4880.4178,7195.9732,0.4,9.0
477,18.19002189,200.752523,89.45999964,40.52111294,13.45308816,18.95709754,1803.3647106,19.16434002,16.5253248,3.5883492,4913.4853,7275.4675,0.4,9.0
478,17.78699334,201.1598344,90.43489048,40.02490338,13.48794072,18.7572623,1812.035584,19.19049699,16.45833024,3.58063232,4914.4544,7302.463,0.4,9.0
479,17.59891335,205.3976062,90.68428116,40.19297436,13.5924984,18.91168044,1875.73996,19.3561578,16.87518528,3.5883492,4948.7389,7337.19,0.4,9.0
480,17.58995716,209.6700428,87.44868,39.90485268,13.60121154,18.70276178,1941.29353247,19.50438063,16.71886464,3.5883492,4921.3449,7278.7556,0.4,9.0
481,17.57204478,204.7043102,86.48674452,39.48067354,13.32239106,18.90259702,1886.19809506,19.48694265,16.9719552,3.59606608,4919.3238,7272.7493,0.4,9.0
482,17.62578192,205.8915796,87.7239814,39.72077494,13.2439728,18.92984728,1891.82531494,19.50438063,16.58487552,3.61149984,4955.9644,7286.0336,0.4,9.0
483,17.35709622,195.596134,87.124796,38.11209556,13.1132757,18.70276178,1805.842103,19.39975275,16.58487552,3.59606608,4883.4804,7247.7741,0.4,9.0
484,17.12423528,195.42281,86.51913292,38.816393,13.1568414,18.64826126,1835.924725,19.64388447,16.33178496,3.58063232,4921.5109,7310.96,0.4,9.0
485,17.69743144,192.9616092,86.83977808,38.98446398,13.61863782,18.73909546,1813.80515,19.7921073,16.76352768,3.57291544,4940.3733,7359.4024,0.4,9.0
486,18.35123331,193.7415672,87.772564,38.6963423,13.7667612,18.79359598,1814.89343309,19.91417316,16.91984832,3.60378296,4917.7653,7354.4562,-0.3,9.8
487,18.96025423,193.906225,82.02686184,39.2565789,13.941024,19.0297649,1790.800792,19.87057821,16.6742016,3.63465048,4868.1202,7222.6747,-0.3,9.8
488,18.85277995,190.2057576,80.97747768,38.5362747,13.51408014,18.72092862,1753.83455826,19.19049699,16.54021248,3.6269336,4818.2318,7229.9601,-0.3,9.8
489,19.60509991,188.6285092,79.837406,39.2565789,14.0717211,18.76634572,1718.248586,19.32128184,16.75608384,3.65780112,4822.3689,7175.676,-0.3,9.8
490,19.84691704,186.2886352,79.7726292,39.40063974,14.35054158,18.8480965,1739.483378,19.5305376,16.95706752,3.665518,4844.0451,7191.4511,-0.3,9.8
491,19.9723037,184.9020432,77.43742556,39.8968493,14.08043424,18.44842602,1716.96565065,19.6177275,16.8975168,3.665518,4797.7735,7135.2232,-0.3,9.8
492,19.74839895,188.8538304,82.914304,39.82481888,13.941024,18.50292654,1740.368161,19.41719073,16.99428672,3.64236736,4845.5787,7196.9327,-0.3,9.8
493,19.28267707,181.036918,82.69082404,39.48867692,13.5489327,18.27584104,1661.08275637,19.49566164,17.26226496,3.65008424,4765.9191,7097.7594,-0.3,9.8
494,18.5393133,179.563664,81.98799576,38.43223076,13.0261443,18.00333844,1651.889861,19.57413255,16.76352768,3.61149984,4726.7317,7081.1408,-0.3,9.8
495,18.69156853,180.9849208,86.31184716,38.88042004,13.39209618,18.15775658,1647.12088063,19.72235538,16.66675776,3.5883492,4767.2762,7157.8593,-0.3,9.8
496,19.33641421,183.2814638,86.17905472,39.22456538,14.0717211,18.28492446,1674.24832741,19.93161114,17.37392256,3.61921672,4813.3472,7163.1586,-0.3,9.8
497,19.6140561,182.683496,81.93293548,39.7767986,14.01944226,18.20317368,1691.705096,20.01008205,17.50046784,3.6269336,4780.3784,7118.762,-0.3,9.8
498,19.80213609,184.7807164,81.31755588,41.11336306,13.505367,18.23042394,1742.59781416,20.12342892,17.77588992,3.665518,4823.5091,7056.7854,-0.3,9.8
499,19.38119516,188.2818612,81.1005536,41.47351516,13.48794072,17.9397545,1756.28540717,20.03623902,17.87265984,3.6269336,4779.3142,6976.6155,-0.3,9.8
500,19.4349323,186.3839634,81.4244376,41.4975253,13.93231086,17.73083584,1725.5038066,19.92289215,17.95454208,3.6269336,4786.7377,6979.2456,-0.3,9.8
501,18.64678758,180.5689432,77.83256404,40.7372042,13.54021956,17.31299852,1719.133369,19.56541356,17.4185856,3.60378296,4678.4511,6743.9566,-0.3,9.8
502,18.56618187,178.567051,80.80581916,40.817238,13.5489327,17.38566588,1729.750765,19.67876043,17.24737728,3.61921672,4712.3109,6782.5763,-0.3,9.8
503,18.30645236,176.270508,78.14349268,40.63316026,13.6360641,17.10407986,1738.598595,19.51309962,17.47813632,3.61149984,4619.8765,6605.9159,-0.3,9.8
504,18.20793427,171.9200756,73.4568912,39.38463298,13.6796298,16.94966172,1669.585521,19.11202608,16.77841536,3.59606608,4563.772,6580.53,-0.3,9.8
505,18.72739329,169.5282044,79.1572496,41.0973563,13.90617144,17.19491406,1652.73925268,19.52181861,17.50046784,3.65780112,4634.0899,6676.6122,0.4,9.2
506,18.70052472,164.6578,76.75079148,41.38547798,13.7667612,17.3493322,1627.115937,20.24549478,18.57982464,3.7426868,4608.7729,6742.1921,0.4,9.2
507,18.3601895,169.8401876,79.40987912,41.31344756,13.58378526,17.4401664,1677.53087234,20.34140367,18.19274496,3.73496992,4652.0609,6843.0271,0.4,9.2
508,18.67365615,167.2923248,77.77102608,41.38547798,13.95845028,17.36749904,1657.198559,20.73375822,19.0562304,3.75040368,4639.8625,6840.485,0.4,9.2
509,18.96921042,168.3582674,74.55485796,42.22583288,13.7231955,17.33116536,1636.82200651,20.69888226,19.43586624,3.75812056,4601.3953,6745.0235,0.4,9.2
510,18.12732856,171.5994262,75.13461032,40.9773056,13.33981734,17.0768296,1653.36744861,20.39371761,19.18277568,3.7041024,4551.6878,6695.6958,0.4,9.2
511,17.74221239,173.150676,77.18479604,40.19297436,13.34853048,17.0768296,1672.78843546,20.1408669,18.6840384,3.67323488,4600.1025,6760.2776,0.4,9.2
512,17.91238,172.8126942,77.9264904,40.87326166,13.80161376,17.24033116,1674.49606665,20.13214791,18.75103296,3.68866864,4617.9893,6772.0336,0.4,9.2
513,17.7332562,171.1054528,79.48437244,41.18539348,13.49665386,17.14041354,1669.57667317,20.26293276,18.84035904,3.68866864,4629.1649,6768.7888,0.4,9.2
514,18.34227712,172.45738,78.69085664,41.66559628,14.22855762,17.1676638,1687.281181,20.25421377,19.19766336,3.71181928,4651.2358,6835.0217,0.4,9.2
515,18.5393133,172.630704,78.34430076,41.42549488,14.23727076,17.10407986,1660.72884317,20.09727195,19.65918144,3.71953616,4634.3141,6867.1129,0.4,9.2
516,18.48557616,167.604308,76.9062558,40.99331236,14.3331153,16.76799332,1599.57264221,19.91417316,19.8006144,3.68866864,4574.1527,6784.7622,0.4,9.2
517,18.14524094,170.030844,81.618768,40.68118054,14.01072912,17.02232908,1616.50738883,19.8792972,18.98923584,3.68095176,4623.0465,6887.4236,0.4,9.2
518,17.76908096,163.5225278,79.30623624,40.03290676,13.91488458,16.64990886,1560.85453813,19.75723134,18.981792,3.6269336,4529.3189,6764.8756,0.4,9.2
519,17.49143907,165.0737776,80.27141056,39.86483578,13.77547434,16.68624254,1591.77770398,19.83570225,18.28951488,3.60378296,4573.4247,6819.4311,0.4,9.2
520,17.1958848,164.6578,80.8414464,39.8568324,13.78418748,16.45007362,1584.1154832,20.21061882,18.78825216,3.59606608,4581.6459,6853.3081,0.4,9.2
521,17.35709622,167.4223178,81.54751352,40.20898112,14.2459839,16.7134928,1644.35150984,20.28908973,19.3912032,3.61149984,4619.6862,6874.0447,0.6,9.7
522,17.30335908,163.964504,80.5175624,39.59272086,14.4202467,16.7134928,1632.31846104,20.55065943,19.5772992,3.6269336,4578.6007,6875.2404,0.6,9.7
523,17.45561431,157.7855034,79.41959564,39.80080874,14.90818254,16.81341042,1592.6094,20.88198105,20.07603648,3.65780112,4551.6283,6859.5522,0.6,9.7
524,16.75703149,152.8457694,75.7240792,38.9764606,14.82976428,16.9405783,1575.3561315,20.88198105,20.26213248,3.64236736,4496.4301,6803.8337,0.6,9.7
525,16.60477626,143.85892,72.42370124,37.42380488,14.95174824,16.64082544,1510.324581,20.76863418,20.1355872,3.5883492,4352.7775,6659.3902,0.6,9.7
526,15.82558773,144.075575,70.02048196,36.39937224,14.6380752,16.15032076,1551.2015556,20.2280568,19.24977024,3.56519856,4265.391,6429.8888,0.6,9.7
527,15.20761062,141.1550656,72.41722356,35.52700382,14.13271308,16.15940418,1574.18821794,20.03623902,20.03881728,3.51889728,4226.3463,6305.6093,0.6,9.7
528,15.01953063,149.188633,74.2018244,35.7751086,14.08043424,16.45007362,1587.68115869,19.80082629,19.77828288,3.51889728,4292.8374,6414.9402,0.6,9.7
529,14.91205635,148.8593174,74.4447374,35.5750241,14.14142622,16.3047389,1565.18997483,19.7049174,20.0239296,3.55748168,4306.5217,6474.1269,0.6,9.7
530,14.41050971,144.0929074,70.930596,33.7342467,14.23727076,16.1684876,1504.1311,19.6177275,19.5028608,3.54204792,4174.7577,6323.5779,0.6,9.7
531,13.2551612,136.189333,68.9225152,31.5733341,12.81702894,15.42364716,1418.307149,18.44066385,17.96198592,3.50346352,3983.812,5964.9813,0.6,9.7
532,13.89105069,142.818976,74.30870612,34.07839204,13.06099686,15.67798292,1481.96728585,19.51309962,18.4607232,3.5111804,4156.081,6156.2714,0.6,9.7
533,14.93892492,145.8001488,76.0803516,35.62304438,13.45308816,15.79606738,1521.95947745,19.0945881,18.14063808,3.48802976,4237.6956,6267.5244,0.6,9.7
534,15.62855155,145.505498,75.950798,36.95160546,14.79491172,15.86873474,1511.02355957,18.98996022,18.63193152,3.5111804,4265.9017,6332.2166,0.6,9.7
535,15.0463992,143.6076002,79.47465592,35.86314578,14.52480438,15.61439898,1507.9356669,18.87661335,19.4284224,3.50346352,4258.7459,6358.943,0.6,9.7
536,15.74498202,142.385666,79.2868032,36.43938914,15.00402708,15.72340002,1499.707185,19.21665396,20.00904192,3.54204792,4255.295,6358.1093,0.6,9.7
537,16.04053629,143.8069228,80.05440828,36.62346688,15.01274022,15.63256582,1550.30792477,19.08586911,19.7633952,3.52661416,4276.5174,6398.1009,0.6,9.7
538,15.65542012,139.8378032,80.02525872,36.63147026,14.87332998,15.55081504,1522.64960819,18.80686143,20.2472448,3.53433104,4251.3061,6344.115,0.6,9.7
539,15.59272679,136.2239978,76.21314404,36.15927084,14.61193578,15.42364716,1495.28327,18.58016769,20.23235712,3.56519856,4174.5742,6268.2376,0.6,9.7
540,15.91514963,131.032944,74.6228736,36.0552269,14.76005916,15.41456374,1469.4476064,18.96380325,21.75090048,3.61921672,4148.4663,6283.2814,0.6,9.7
541,15.65542012,129.2823716,74.817204,36.02321338,14.6380752,15.2147285,1474.933261,19.01611719,22.39107072,3.64236736,4134.1441,6253.0692,0.6,9.7
542,16.99884862,136.016009,76.76698568,36.99962574,15.43968408,15.3963969,1530.7630683,19.0945881,21.60946752,3.63465048,4254.0989,6377.8744,0.6,9.7
543,17.15110385,134.3780972,74.4285432,37.4558184,15.4222578,15.441814,1520.941977,19.181778,22.16031168,3.68095176,4222.5968,6324.9609,0.6,9.7
544,18.50348854,138.572538,76.42366864,37.6959198,15.86662794,15.4872311,1574.92258783,19.37359578,21.98165952,3.69638552,4276.158,6364.5206,0.0,10.5
545,19.00503518,138.6678662,78.3475396,37.92801782,15.9450462,15.4872311,1561.641995,19.49566164,21.7360128,3.72725304,4263.8411,6356.9271,0.0,10.5
546,18.72739329,139.049179,77.73216,37.50383868,15.35255268,15.36914664,1561.641995,19.76595033,22.16775552,3.71953616,4209.0998,6221.5908,0.0,10.5
547,19.24685231,139.1705058,79.02121832,37.75994684,15.86662794,15.38731348,1578.452872,20.2280568,22.75581888,3.71181928,4230.7669,6224.1167,0.0,10.5
548,18.57513806,133.1648292,75.464972,36.7355142,15.62266002,14.87864196,1521.82676,20.00136306,23.2992192,3.68866864,4100.0703,6029.8935,0.0,10.5
549,18.06463523,142.0216856,77.13621344,36.5754466,14.9430351,15.01489326,1576.683306,20.08855296,23.0386848,3.68866864,4179.9727,6126.9065,0.0,10.5
550,18.3601895,140.6697584,76.760508,36.6154635,15.49196292,14.81505802,1565.181127,20.13214791,23.81284416,3.69638552,4139.737,6044.3263,0.0,10.5
551,18.807999,148.6859934,78.14997036,36.62346688,16.49397402,14.987643,1600.572447,20.26293276,24.02871552,3.68095176,4191.5684,6126.4902,0.0,10.5
552,19.0766847,147.238738,76.5014008,37.47982854,16.83378648,15.3055627,1597.90925017,20.4024366,23.09823552,3.67323488,4188.7472,6070.7489,0.0,10.5
553,18.38705807,144.8815316,77.4406644,34.72666582,16.02346446,15.3963969,1584.48709206,20.01008205,22.30918848,3.64236736,4166.3844,6074.0069,0.0,10.5
554,18.50348854,142.9923,79.30623624,33.6942298,16.01475132,15.19656166,1584.0270049,20.21933781,22.9270272,3.65008424,4134.9017,6092.3963,0.0,10.5
555,17.33022765,143.772258,78.30867352,32.8938918,15.18700302,14.99672642,1589.955051,20.35884165,22.00399104,3.65780112,4070.7889,5956.9208,0.0,10.5
556,17.2854467,140.8950796,75.80181136,33.03795264,15.25670814,14.7151404,1574.89604434,20.52450246,21.75090048,3.68866864,3995.83,5759.8013,0.0,10.5
557,17.74221239,143.3649466,76.2422936,34.014365,15.49196292,14.72422382,1568.720259,20.65528731,22.10076096,3.73496992,4013.2498,5740.9844,0.0,10.5
558,16.86450577,134.3261,73.68361,31.07712454,14.80362486,14.08838442,1511.209364,19.98392508,21.3638208,3.665518,3814.9127,5369.7171,0.0,10.5
559,16.98093624,137.35927,75.07955004,30.74098258,15.30898698,13.67963052,1532.86885184,20.21933781,21.19261248,3.71181928,3784.1198,5234.0059,0.0,10.5
560,16.32713437,139.8638018,76.11597884,30.44485752,14.62064892,13.75229788,1588.11470236,19.94904912,21.56480448,3.63465048,3895.5361,5437.0374,0.0,10.5
561,16.7480753,143.728927,75.13461032,31.70939156,15.5093892,14.01571706,1623.576805,20.06239599,23.23222464,3.68095176,3921.1073,5418.7641,0.0,10.5
562,17.35709622,140.5051006,78.703812,31.95749634,15.78820968,14.4880549,1617.71954154,19.80954528,22.91213952,3.68866864,4016.241,5627.9021,0.0,10.5
563,17.40187717,139.9937948,80.5823392,31.42126988,15.28284756,15.06939378,1625.346371,20.12342892,22.80048192,3.665518,4010.2102,5686.7023,0.4,11.1
